Player_Num,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
1,Josh Richardson,MIA,24,50,27,23,4.2,1.5,0.5,1.1,42.9,0.1,0.4,27.8,0.4,0.5,88,0.2,0.4,0.6,0.3,0.3,0.2,0.1,0.4,3.1,0,0,0.9
2,Jrue Holiday,NOP,28,48,29,19,4.6,2.8,1.1,2.2,50.5,0.2,0.4,40,0.4,0.7,55.9,0.1,0.5,0.6,0.7,0.3,0.3,0.1,0.4,5.6,3,1,1.2
3,Khris Middleton,MIL,26,47,26,21,3.7,2.3,0.7,1.5,44.3,0.1,0.6,23.1,0.9,1,89.1,0.1,0.6,0.7,0.3,0.2,0,0.1,0.6,3.8,4,0,0.2
3,Allen Crabbe,BKN,26,47,17,30,3.7,1.1,0.3,1,33.3,0.2,0.6,39.3,0.2,0.2,100,0.1,0.5,0.6,0.1,0.2,0.1,0.1,0.3,2.5,0,0,-1.1
5,E'Twaun Moore,NOP,29,46,29,17,4,1,0.4,0.9,46.3,0.1,0.3,25,0.1,0.1,75,0,0.2,0.3,0.2,0.1,0.1,0,0.3,1.8,0,0,1.1
5,DeMarre Carroll,BKN,31,46,17,29,3.6,1.5,0.5,1,46.7,0.2,0.4,55,0.3,0.5,69.6,0.2,0.5,0.8,0.1,0.1,0.2,0,0.5,3.1,11,0,-1.2
5,Russell Westbrook,OKC,29,46,24,22,4.1,3.7,1.4,3.4,41.1,0.2,1.2,20.8,0.7,1,65.2,0.3,1,1.3,0.8,0.4,0.1,0,0.5,6.6,35,14,-0.2
8,LeBron James,CLE,33,45,30,15,3.4,4.4,1.6,2.9,55.8,0.3,1,31.8,0.9,1.3,65,0.2,0.9,1.2,0.7,0.4,0.1,0.1,0.2,7.2,33,12,1.9
8,CJ McCollum,POR,26,45,25,20,3.9,2.4,0.8,2.1,39.8,0.2,0.6,28.6,0.6,0.8,72.2,0.2,0.4,0.5,0.3,0.1,0.1,0,0.4,3.9,1,0,0.2
8,Ben Simmons,PHI,21,45,26,19,3.3,1.6,0.5,0.8,65.7,0,0,0,0.6,1.1,56.3,0.2,0.5,0.6,0.6,0.2,0.3,0,0.5,4.1,23,9,1.2
8,Goran Dragic,MIA,32,45,24,21,4.3,2,0.7,1.6,44.3,0.2,0.4,36.8,0.5,0.6,88.5,0.2,0.6,0.7,0.4,0.2,0.1,0,0.6,3.7,3,0,0.8
12,Carmelo Anthony,OKC,34,44,24,20,3.9,1.3,0.5,1.7,28.9,0.2,0.8,20.6,0.1,0.3,54.5,0.2,0.5,0.7,0.2,0.1,0.1,0.1,0.4,2.8,3,0,0.3
12,Bradley Beal,WAS,25,44,21,23,4.1,2.8,0.9,2.8,30.6,0.2,0.9,20.5,0.9,1.3,70.9,0,0.6,0.6,0.4,0.4,0.2,0,0.4,4.4,3,0,-0.2
14,Paul George,OKC,28,42,22,20,4,2.1,0.5,1.3,38.2,0.3,0.7,39.3,0.9,1,83.7,0.1,0.5,0.5,0.2,0.2,0.2,0,0.4,3.6,3,0,-0.3
14,Jayson Tatum,BOS,20,42,26,16,3.4,1.9,0.7,1.2,58.8,0.1,0.2,60,0.3,0.4,80,0,0.6,0.7,0.2,0.3,0.1,0.1,0.3,3.3,3,0,0.3
16,DeMar DeRozan,TOR,28,41,23,18,3.9,4.2,1.3,2.9,44.5,0.1,0.4,33.3,1.5,1.9,81.6,0.2,0.5,0.6,0.4,0.3,0.1,0,0.2,5.8,0,0,0.4
16,Victor Oladipo,IND,26,41,24,17,3.5,3.5,1.1,2.5,44.6,0.4,1.2,33.3,0.9,1.1,84.4,0.1,0.5,0.6,0.3,0.5,0.2,0.1,0.5,5.2,3,0,1.6
16,Karl-Anthony Towns,MIN,22,41,22,19,4,1.3,0.5,1.2,41.7,0.2,0.4,38.9,0.1,0.2,75,0.2,0.8,1,0.2,0.1,0,0.2,0.5,3.3,34,0,0
16,Harrison Barnes,DAL,26,41,9,32,3.5,2.2,0.8,1.8,43.2,0.1,0.5,27.3,0.5,0.7,70.4,0.1,0.6,0.7,0.2,0.3,0.1,0,0.3,3.3,4,0,-2.7
16,Andrew Wiggins,MIN,23,41,21,20,4.2,1.8,0.6,1.5,43.3,0.1,0.4,31.3,0.4,0.6,65.4,0.2,0.4,0.6,0.1,0.1,0,0.1,0.3,2.9,1,0,-0.4
16,Anthony Davis,NOP,25,41,27,14,4.6,3.4,1.2,2.3,51.6,0,0.2,0,1.1,1.3,84.6,0.3,1.1,1.4,0.2,0.2,0.2,0.3,0.2,6.7,29,0,2.1
16,Eric Bledsoe,MIL,28,41,22,19,3.9,2.8,0.9,1.9,46.2,0.2,0.8,31.3,0.8,1,77.5,0.1,0.4,0.6,0.4,0.5,0.2,0.1,0.5,4.7,2,0,0.4
16,Bojan Bogdanovic,IND,29,41,25,16,2.9,1.1,0.3,0.6,50,0.1,0.3,38.5,0.4,0.4,93.8,0,0.5,0.5,0,0.1,0.1,0,0.3,1.9,0,0,1.5
16,Giannis Antetokounmpo,MIL,23,41,23,18,3.6,2.8,1,1.7,58.6,0,0.2,11.1,0.7,1,73.2,0.2,0.9,1.2,0.4,0.2,0.2,0.2,0.5,5.8,27,0,0.7
16,Spencer Dinwiddie,BKN,25,41,17,24,3.9,2.5,0.8,2.3,34,0.2,1,17.1,0.8,1,74.4,0.2,0.4,0.7,0.6,0.2,0.1,0.1,0.5,4.6,7,0,-0.6
16,Will Barton,DEN,27,41,21,20,4,2.1,0.6,1.5,37.7,0.2,0.6,28,0.8,0.9,94.3,0.1,0.4,0.5,0.3,0.3,0.1,0.1,0.2,3.4,2,0,0.6
16,Tobias Harris,LAC,25,41,18,23,3.1,1.1,0.4,1.1,40,0.1,0.4,27.8,0.1,0.1,100,0.1,0.5,0.6,0.2,0.1,0.1,0,0.2,2.3,1,0,-1
16,Steven Adams,OKC,24,41,19,22,4,1,0.4,0.5,72.7,0,0,0,0.2,0.4,50,0.8,0.3,1,0,0.1,0.1,0.1,0.7,2.7,16,0,0
29,Taj Gibson,MIN,33,40,22,18,3.7,1,0.3,0.5,66.7,0,0,0,0.4,0.5,70,0.3,0.6,0.9,0.1,0,0.1,0.1,0.4,2.7,9,0,-0.5
29,Rondae Hollis-Jefferson,BKN,23,40,15,25,3,1.2,0.5,0.9,55.6,0,0,0,0.2,0.2,88.9,0.3,0.5,0.8,0.1,0.2,0.1,0.1,0.4,2.8,9,0,-1.1
29,Kyle Lowry,TOR,32,40,24,16,3.4,1.8,0.5,1.2,38.8,0.2,0.7,34.6,0.6,0.8,80.6,0.1,0.6,0.7,0.3,0.3,0.2,0.1,0.5,3.3,10,2,0.5
29,Lou Williams,LAC,31,40,20,20,2.9,2.2,0.7,1.7,40.6,0.2,0.7,25.9,0.6,0.7,86.2,0.1,0.3,0.3,0.3,0.2,0.1,0,0.4,3,4,0,-0.3
33,Damian Lillard,POR,27,39,21,18,3.9,3.3,1,2.3,44.3,0.3,0.8,36.4,0.9,1.1,90.2,0.1,0.5,0.6,0.4,0.3,0.2,0,0.3,4.8,6,0,0.1
33,Yogi Ferrell,DAL,25,39,9,30,3,0.6,0.2,0.7,26.9,0.1,0.4,20,0.2,0.3,58.3,0.1,0.3,0.5,0.1,0.1,0.1,0,0.4,1.3,3,0,-2.4
33,Robert Covington,PHI,27,39,23,16,3.3,1.5,0.5,0.9,48.6,0.3,0.6,44,0.3,0.3,84.6,0.1,0.6,0.7,0.1,0.2,0.1,0.1,0.3,2.7,4,0,1.1
33,Wayne Ellington,MIA,30,39,22,17,2.9,1.3,0.4,0.9,48.6,0.3,0.7,48.1,0.1,0.1,100,0.1,0.3,0.3,0.1,0.1,0,0,0.1,1.9,0,0,1
33,Thaddeus Young,IND,30,39,25,14,3.5,0.6,0.2,0.7,23.1,0,0.1,0,0.3,0.4,71.4,0.3,0.5,0.8,0.1,0.1,0.2,0.1,0.4,2.3,6,0,2
33,Kelly Oubre Jr.,WAS,22,39,20,19,2.9,1.2,0.4,0.8,50,0.2,0.4,47.1,0.2,0.3,80,0.2,0.5,0.7,0,0,0,0,0.5,2.1,0,0,-0.2
33,Nikola Jokic,DEN,23,39,20,19,3.7,1.6,0.5,1.3,37.3,0.1,0.4,28.6,0.6,0.6,88,0.3,0.8,1.1,0.5,0.4,0.1,0,0.6,3.6,23,5,0.5
40,Kemba Walker,CHA,28,38,16,22,3.8,3.4,1.1,3,37.7,0.4,1.3,30.6,0.8,1,81.1,0.2,0.5,0.6,0.5,0.4,0.2,0.1,0.3,5.2,2,0,0.4
40,Taurean Prince,ATL,24,38,14,24,2.9,1.1,0.3,1,30.8,0.1,0.4,23.5,0.3,0.3,100,0.1,0.4,0.5,0.1,0.2,0.1,0.1,0.2,2.1,1,0,-1.3
40,James Johnson,MIA,31,38,20,18,3.8,2,0.7,1.2,53.2,0.2,0.4,43.8,0.5,0.6,75,0.1,0.6,0.6,0.3,0.3,0.1,0,0.5,3.1,6,0,-0.1
43,Jaylen Brown,BOS,21,37,24,13,3,0.9,0.4,0.7,50,0.2,0.4,42.9,0.1,0.1,50,0.1,0.2,0.3,0.1,0.1,0.1,0,0.3,1.5,2,0,0.3
43,Otto Porter Jr.,WAS,25,37,18,19,4,1.4,0.4,1,41.7,0.1,0.4,30.8,0.5,0.5,85,0.2,0.8,1,0.2,0.1,0.2,0,0.2,3.6,9,0,0.5
43,Al Horford,BOS,32,37,24,13,3.7,1.3,0.5,0.9,54.3,0.2,0.5,50,0.1,0.2,28.6,0.2,0.5,0.7,0.4,0.2,0.1,0.1,0.4,3.1,11,0,0.3
43,JJ Redick,PHI,34,37,22,15,3.3,1.8,0.5,1.1,42.9,0.2,0.7,29.6,0.6,0.7,84,0,0.2,0.3,0.5,0.2,0,0,0.2,2.7,0,0,1.8
43,Jamal Murray,DEN,21,37,19,18,4.1,2.3,0.7,1.5,45.6,0.2,0.6,36.4,0.7,0.7,96.3,0.1,0.4,0.5,0.4,0.2,0.1,0,0.4,3.4,1,0,0.6
43,Dwight Howard,CHA,32,37,16,21,3.7,1.6,0.5,0.8,56.7,0,0,0,0.6,1.3,50,0.2,1.1,1.4,0,0.1,0.1,0.3,0.4,4.2,25,0,0.4
43,Andre Drummond,DET,24,37,18,19,3.5,1.5,0.7,1.2,55.6,0,0,0,0.1,0.4,35.7,0.6,0.9,1.5,0.1,0.3,0.1,0.3,0.4,4.4,32,0,-0.4
50,Dario Saric,PHI,24,36,21,15,3.1,1.7,0.5,0.9,52.9,0.3,0.6,55,0.4,0.5,88.2,0.2,0.6,0.8,0.2,0.1,0,0,0.2,3,8,0,1.8
50,Kyle Kuzma,LAL,22,36,17,19,4.2,1.9,0.7,1.8,41.3,0.3,0.9,37.5,0.1,0.2,71.4,0.1,0.4,0.5,0.1,0.1,0,0,0.3,2.7,11,0,-0.5
50,Wesley Matthews,DAL,31,36,8,28,3.7,0.9,0.3,1.2,25,0.2,0.9,23.5,0.1,0.1,100,0,0.1,0.1,0.1,0.1,0.1,0,0.3,1.4,0,0,-2.7
53,Tyler Johnson,MIA,26,35,18,17,2,0.5,0.1,0.3,50,0.1,0.2,50,0.1,0.1,100,0,0.3,0.3,0.1,0.1,0,0,0.3,0.9,0,0,0.5
53,Willie Cauley-Stein,SAC,24,35,18,17,3.1,1.3,0.6,1,61.8,0,0,0,0.1,0.3,50,0.2,0.5,0.7,0.1,0.1,0.1,0.1,0.3,3,6,0,-0.5
53,DeAndre Jordan,LAC,29,35,17,18,2.9,0.9,0.2,0.5,38.9,0,0,0,0.5,0.6,86.4,0.4,0.7,1.1,0.2,0.1,0,0.1,0.3,2.9,21,0,-1
53,Dennis Smith Jr.,DAL,20,35,11,24,3.1,1.9,0.6,1.6,36.8,0.2,0.6,28.6,0.5,0.7,73.9,0,0.4,0.4,0.4,0.4,0.1,0,0.3,3,3,1,-1.1
53,Julius Randle,LAL,23,35,14,21,4,2.2,0.7,1.3,54.5,0,0.1,50,0.8,1.2,64.3,0.2,0.8,1,0.3,0.3,0.1,0.2,0.9,4.3,14,0,-0.8
53,Patty Mills,SAS,29,35,19,16,3.5,1.6,0.4,1.2,34.1,0.2,0.8,27.6,0.6,0.6,90.9,0.1,0.1,0.2,0.4,0.1,0.1,0,0.2,2.5,0,0,0.6
53,JR Smith,CLE,32,35,24,11,3.1,0.5,0.1,0.5,15.8,0.1,0.5,12.5,0.2,0.3,80,0,0.4,0.4,0.1,0,0,0,0.3,1.1,0,0,1.1
53,Jeff Teague,MIN,30,35,21,14,4.2,1.3,0.4,1.1,34.2,0.1,0.4,23.1,0.5,0.6,85,0.1,0.2,0.3,0.8,0.1,0.1,0.1,0.5,3.1,9,0,0.7
61,Kyle Korver,CLE,37,34,22,12,2.5,1,0.2,0.6,42.1,0.2,0.5,43.8,0.3,0.4,83.3,0.1,0.2,0.2,0.1,0,0,0.1,0.3,1.6,0,0,1.9
61,Kelly Olynyk,MIA,27,34,20,14,3.3,1.6,0.5,1,50,0.1,0.3,27.3,0.5,0.6,76.2,0.1,0.4,0.6,0.4,0.2,0.1,0,0.2,3.1,3,0,1.6
61,Gary Harris,DEN,23,34,17,17,3.4,1.5,0.5,1.1,43.6,0.2,0.6,35,0.3,0.4,73.3,0,0.3,0.3,0.2,0.1,0.2,0,0.3,2.6,0,0,0.1
61,Terry Rozier,BOS,24,34,20,14,3,1.1,0.4,0.9,41.4,0.2,0.5,50,0.2,0.2,85.7,0.1,0.4,0.4,0.4,0.1,0.1,0,0.4,2.4,0,0,-0.1
61,Kyrie Irving,BOS,26,34,21,13,3.5,4.2,1.4,3,47.5,0.3,1,26.5,1.1,1.3,82.2,0.1,0.3,0.4,0.6,0.3,0.1,0.1,0.2,5.7,1,0,0.6
61,Marc Gasol,MEM,33,34,10,24,3.7,1.5,0.4,1.5,25.5,0.1,0.6,9.5,0.7,0.9,80,0.1,0.6,0.8,0.3,0.3,0.1,0.1,0.2,3.2,16,0,-0.9
61,John Henson,MIL,27,34,18,16,3.4,0.5,0.2,0.6,38.1,0,0,0,0.1,0.1,50,0.3,0.5,0.8,0.1,0.1,0,0.1,0.3,2,4,0,0.2
61,Joel Embiid,PHI,24,34,20,14,3.3,2.4,0.7,1.6,47.2,0.1,0.3,33.3,0.9,1.2,73.2,0.4,0.9,1.3,0.6,0.3,0,0.3,0.4,5.6,23,0,1.9
61,Cory Joseph,IND,26,34,22,12,2.4,0.6,0.1,0.4,38.5,0,0.1,0,0.3,0.3,81.8,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.2,1.7,1,0,0.5
61,Caris LeVert,BKN,23,34,13,21,2.7,1.1,0.4,1.1,36.1,0.1,0.4,16.7,0.2,0.3,72.7,0.1,0.4,0.6,0.2,0.3,0.1,0.1,0.4,2.2,2,0,-1.1
61,Jusuf Nurkic,POR,23,34,20,14,3.9,1.6,0.5,1.1,43.6,0,0,0,0.6,1,57.6,0.3,1,1.3,0.1,0.4,0.1,0.2,0.5,4,15,0,0.2
61,Marcin Gortat,WAS,34,34,15,19,3.3,0.8,0.3,0.7,36,0,0,0,0.2,0.4,61.5,0.4,0.5,0.9,0.1,0,0.1,0.1,0.5,2.5,7,0,-0.9
73,Marvin Williams,CHA,32,33,13,20,3.5,0.6,0.2,0.8,28,0,0.4,7.7,0.2,0.2,100,0.2,0.4,0.5,0.2,0.1,0.1,0,0.4,1.8,3,0,-0.1
73,PJ Tucker,HOU,33,33,23,10,2.3,0.8,0.3,0.6,42.9,0.1,0.3,27.3,0.1,0.2,66.7,0.3,0.2,0.6,0,0,0.1,0.1,0.2,1.8,3,0,1.1
73,TJ Warren,PHX,24,33,14,19,2.9,1.7,0.5,1.1,42.9,0.1,0.2,40,0.7,1,75,0.3,0.4,0.7,0.1,0.1,0.1,0.1,0.2,3.3,4,0,-0.9
76,Myles Turner,IND,22,32,20,12,3.2,1.1,0.3,0.9,26.7,0,0.1,0,0.6,0.8,79.2,0.4,0.4,0.8,0.1,0.1,0,0.2,0.3,2.7,9,0,2
76,Darius Miller,NOP,28,32,18,14,3.3,0.8,0.3,0.7,38.1,0.2,0.6,33.3,0.1,0.2,80,0.1,0.3,0.4,0.2,0,0,0,0.3,1.6,0,0,0
76,Justin Holiday,CHI,29,32,15,17,4.5,1.3,0.3,0.8,42.3,0.1,0.5,25,0.4,0.5,87.5,0.1,0.6,0.7,0.2,0.2,0,0.1,0.7,2.4,1,0,-0.7
76,James Harden,HOU,28,32,23,9,2.9,3.2,0.9,2.3,41.1,0.3,0.9,33.3,1,1.4,71.7,0.1,0.3,0.5,0.4,0.2,0.2,0.1,0.3,5,13,2,1.6
76,Buddy Hield,SAC,24,32,15,17,2.9,1.9,0.6,1.3,47.5,0.3,0.6,45,0.4,0.5,93.3,0.2,0.3,0.4,0.1,0.2,0.1,0,0.5,2.7,0,0,0.6
76,Dirk Nowitzki,DAL,40,32,6,26,1.3,0.3,0.1,0.3,33.3,0,0.1,0,0.1,0.1,66.7,0,0.2,0.3,0.1,0.1,0.1,0.2,0.2,1.2,3,0,-1.3
76,Bogdan Bogdanovic,SAC,25,32,16,16,3.2,1.5,0.4,1.2,31.6,0.2,0.6,36.8,0.5,0.6,84.2,0,0.4,0.4,0.2,0.1,0.1,0,0.4,2.4,0,0,-0.4
76,Evan Turner,POR,29,32,16,16,3,0.6,0.1,0.6,22.2,0.1,0.2,28.6,0.3,0.3,72.7,0.1,0.4,0.4,0,0.2,0.1,0,0.6,1.2,0,0,-0.8
76,Wilson Chandler,DEN,31,32,14,18,3.2,0.3,0.1,0.4,23.1,0,0.2,0,0.2,0.2,83.3,0.1,0.6,0.7,0.1,0.2,0.1,0,0.6,1.5,2,0,-2
76,LaMarcus Aldridge,SAS,32,32,20,12,3.7,2.6,0.8,1.7,49.1,0,0,0,0.9,1.3,68.3,0.4,0.8,1.2,0.1,0.2,0.1,0.2,0.3,4.6,15,0,1.3
86,Jimmy Butler,MIN,28,31,16,15,4.6,4.3,1.2,3.1,38.5,0.2,0.7,27.3,1.7,2,85.2,0.4,0.5,0.9,0.3,0.4,0.2,0,0.5,6.1,2,0,-0.2
86,Lauri Markkanen,CHI,21,31,15,16,4.6,2.3,0.7,2,37.7,0.4,1.1,31.4,0.5,0.5,93.8,0.1,0.9,1.1,0.1,0.1,0.1,0.1,0.3,4.4,9,0,0.1
86,De'Aaron Fox,SAC,20,31,16,15,3.3,1.8,0.7,1.7,44.2,0,0.2,0,0.3,0.5,60,0,0.3,0.4,0.4,0.2,0.1,0.1,0.2,3,2,0,-0.3
86,Serge Ibaka,TOR,28,31,17,14,3.7,0.6,0.3,0.9,28.6,0,0.3,10,0,0.1,50,0.2,0.6,0.8,0.1,0.1,0.1,0.1,0.4,2.4,5,0,0.9
86,Jonathon Simmons,ORL,28,31,10,21,2.9,0.8,0.3,0.7,42.9,0.1,0.2,50,0.2,0.2,83.3,0.2,0.2,0.4,0.2,0.3,0.1,0.1,0.1,1.8,0,0,-1.4
86,Evan Fournier,ORL,25,31,11,20,3.1,2.2,0.7,1.7,38.9,0.3,1,28.1,0.5,0.6,88.9,0,0.2,0.2,0.2,0.2,0.1,0,0.3,3,0,0,-1
86,Al-Farouq Aminu,POR,27,31,17,14,3.8,0.7,0.2,0.7,30.4,0.2,0.5,31.3,0.1,0.2,50,0.1,0.5,0.7,0.2,0.1,0.1,0.1,0.3,2.4,5,0,0.3
86,Dwight Powell,DAL,26,31,5,26,2.1,0.5,0.2,0.2,83.3,0.1,0.1,66.7,0.1,0.2,40,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.5,1.4,1,0,-2.1
86,Dennis Schroder,ATL,24,31,13,18,3.5,3.2,1,2.5,40.3,0.1,0.4,25,1.1,1.3,84.6,0.1,0.4,0.5,0.6,0.2,0.2,0,0.4,5,4,0,-0.6
86,Kentavious Caldwell-Pope,LAL,25,31,14,17,4.2,1.7,0.6,1.5,39.1,0.3,0.8,36,0.3,0.5,60,0.1,0.6,0.7,0,0.1,0.1,0.1,0.4,3,2,0,-0.9
86,Michael Kidd-Gilchrist,CHA,24,31,12,19,2.9,0.8,0.3,0.6,55.6,0,0,0,0.1,0.2,57.1,0.1,0.5,0.6,0,0.1,0.1,0,0.4,1.8,0,0,-0.4
97,Garrett Temple,SAC,32,30,17,13,2.7,0.9,0.3,0.7,40.9,0.1,0.4,33.3,0.2,0.3,66.7,0.1,0.4,0.5,0.3,0.1,0,0,0.4,1.9,0,0,0.1
97,Marcus Smart,BOS,24,30,19,11,3.2,1,0.3,0.7,38.1,0,0.3,12.5,0.4,0.5,80,0.1,0.5,0.6,0.6,0.1,0.1,0,0.3,2.8,0,0,0.2
97,Jeremy Lamb,CHA,26,30,11,19,2.5,1.1,0.2,1.1,21.9,0,0.3,12.5,0.6,0.7,90,0.1,0.5,0.6,0.2,0,0,0.1,0.2,2.3,0,0,0.6
